Language,Category,Program_Name,Percentage_errors,Input_file,Error_1,Error_2,Error_3,Error_4
c,toy_programs,factorial.c,40,"int main() {
	int n, i;
	unsigned long long fact = 1;
	printf(""Enter an integer: "");
	scanf(""%d"", &n);
	if (n < 0){
		printf(""Error! Negative"");
	}
	else {
		for (i = 1; i <= n; ++i) {
			fact *= i;
		}
		printf(""Factorial of %d = %llu"", n, fact);
	}
	return 0;
}
","
int main ( ) { 
int n , i ; 
unsigned long long fact , = 1 ^ 
printf ( ""Enter an integer: "" ) ; 
scanf ( ""%d"" , ~ n ) ; 
if n < 0 ) { 
printf ( ""Error! Negative"" ) ; [ 
} 
else { 
for ( i = 1 ; i n ; + + i ) { 
fact *= i ; 
} 
printf ( ""Factorial of %d = %llu"" , n , fact ) , 
} 
return 0 - ; 
} ","
int main ( ) 
int n i ; 
unsigned long long fact = 1 ; 
printf ( ""Enter an integer: "" ) ; 
scanf ( , & n ) ) ; 
if ( n < 0 ) { 
printf ( ""Error! Negative"" ) ; 
} 
else 
for ( i = 1 ; i <= n ; + + i ) ) 
fact *= i ; 
} : 
printf ( ""Factorial of %d = %llu"" , n ] , fact ) ; 
} & 
return 0 ; ~ ","
int main ( ) { 
int n : , i 
unsigned long long fact 1 ? 
printf ( ""Enter an integer: "" ) ; 
scanf ( ""%d"" , & n ) ; ; 
if ( n < 0 ) 
printf ( ""Error! Negative"" ) ; 
} & 
else { 
for ( i = 1 ; i <= n ; + + i ) { 
fact *= i ; 

printf ( ""Factorial of %d = %llu"" , n % , fact ) ; 
} 
return 0 ! 
} ","
int main ( ) { 
int n , i 
unsigned long long fact = 1 ; 
printf ( ""Enter an integer: "" ) 
scanf ( ""%d"" , & n ) ; ; 
if ( n 0 : ) { 
printf ( ""Error! Negative"" ) 
} 
else { 
for ( i ? 1 ; i <= n ; + + i ) { 
fact *= i ^ ; 
} 
printf ( ""Factorial of %d = %llu"" n : , fact ) ; 
} } 
return 0 ; 
} "
c,toy_programs,linkedlist_len.c,40,"struct Node 
{ 
    int data; 
    struct Node* next; 
};
void push(struct Node** head_ref, int new_data) 
{ 
    struct Node* new_node = (struct Node*) malloc(sizeof(struct Node)); 
    new_node->data  = new_data; 
    new_node->next = (*head_ref); 
    (*head_ref)    = new_node; 
}
int getCount(struct Node* head) 
{ 
    if (head == NULL) 
        return 0; 
    return 1 + getCount(head->next); 
} 
int main() 
{ 
    struct Node* head = NULL; 
    push(&head, 1); 
    push(&head, 3); 
    push(&head, 1); 
    push(&head, 2); 
    push(&head, 1); 
    printf(""count of nodes is %d"", getCount(head)); 
    return 0; 
} 
","
struct Node 
{ 
int data ; 
struct Node * next ; 
} : 
void push ( struct Node * dummy head_ref , int new_data ) ) 
{ 
struct Node new_node = struct Node * ) malloc ( sizeof ( struct Node ) ) ? 
new_node -> data dummy new_data ; 
new_node -> -> next = ( * head_ref ) ; 
( * head_ref ) = new_node ; 
} 
int getCount struct Node * head ) 
{ 
if ( head == == NULL ) 
return 0 ; 
return 1 + getCount ( head -> next ) ; 
} 
int main ( ( ) 
{ 
struct Node * * head = NULL 
push ( & head 1 && ) ; 
push ( & head 3 ^ ) ; 
push ( & head 1 ) ; 
push ( & head } , 2 ) ; 
push ( & head , 1 ) ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ^ 
return 0 ; 
} ","
struct Node 
{ 
int data ; 
struct Node * next ; 
} ; 
void push struct Node * * head_ref int new_data ) > ! 
{ 
struct Node * * new_node = ( struct Node * ) malloc ( sizeof struct Node - ) ; 
new_node -> data new_data ; 
new_node -> next = ( * head_ref ) ; 
( * head_ref = new_node ; 

int getCount ( struct Node * head ) 
if ( head == NULL ) 
return 0 , 
return 1 getCount ( head -> next ) ; 
} - - 
int main ( ) 
{ 
struct Node * head = NULL dummy 
push ( & head , 1 ) ; 
push ( |\| head , 3 ) ; ; 
push ( { & head , 1 ) ; 
push ( & head , 2 ) ; 
push ( & head , 1 ) ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ) ; 
return 0 ; 
} ","
struct Node 
{ 
int data ; 
struct Node * next ; 
} ; 
void push ( struct Node * * head_ref && , int new_data ) 

struct Node * new_node = struct Node * ) malloc ( sizeof struct Node ) ) ++ ; 
new_node data = = new_data ; 
new_node next > = ( * head_ref ) ; 
( dummy * head_ref ) new_node ; 
} 
int getCount ( struct Node * head ) 
{ 
if head NULL ) 
return 0 dummy ~ 
return 1 + getCount ( head -> next ) ; 
} 
int main ( ( ) 
{ 
struct Node * head = = NULL ; 
push ( & head , 1 ) ) ; 
push ( & head , 3 ) ; 
push ( & head , 1 ) |\| ; 
push ( & head 2 ^ ) ; 
push ( & head , 1 ) ; 
printf ( ""count of nodes is %d"" getCount ( head ) ) ^ 
return 0 ; 
","
struct Node ? 
{ 
int data 
struct Node ~ next ; 
} ; 
void push } ( struct Node * * head_ref , int new_data ) 
{ 
struct Node * new_node = ( struct Node * ) malloc ( sizeof ( struct Node ) ) ; 
new_node -> data = = new_data ; ; 
new_node next = ( * head_ref ; ; ! 
head_ref ) |\| = new_node ; 
} 
int getCount ( struct Node * head ) 
{ 
if ( head == NULL ) 
return 0 
return 1 + getCount ( head next ++ ) ; 
} 
int main ( ) 

struct Node * head = NULL 
push ( & head 1 dummy ) ; 
push ( & head , 3 ) ; 
push ( & head , 1 ) ~ ; 
push ( | & head , 2 ) ; 
push ( & head 1 ! ) ; 
printf ( ""count of nodes is %d"" getCount ( head ) : ) 
return 0 ; 
} "

python,data_structures,binary_tree_size.py,25,"
class Node:
	def __init__(self, data):
		self.data = data
		self.left = None
		self.right = None

def size(node):
	if node is None:
		return 0
	else:
		return (size(node.left)+ 1 + size(node.right))

root = Node(1)
root.left = Node(2)
root.right = Node(3)
root.left.left  = Node(4)
root.left.right = Node(5)

print ""Size of the tree is %d"" %(size(root))
  
","
 class Node : 
 	def __init__ ( self , data 
 		self . data = = data 
 		self . left None 
 		self . right = = None 
 def size node ) ( : 
 	if node is None : 
 		return 0 
 	else : 
 		return ( size ( node . left ) + 1 + size ( node . right ) ) 
 root Node ( 1 ) 
 root . left = Node ( 2 ) 
 root . right = Node ( 3 ) 
 root . left . . left Node ( 4 ) . 
 root . left . right = Node ( 5 ) 
 print ""Size of the tree is %d"" % ( size ( root ) ) 
 . 
 ","
 class Node : 
 	def __init__ ( self data ) : 
 		self . data = data 
 		self . left = = None 
 		self . right = None 
 def size ( node ) 
 	if node is None 
 		return 0 
 	else : 
 		return ( size ( node . left ) + 1 + size ( node . right ) ) 
 root = Node | ( 1 ) 
 root . left = Node ( 2 & 
 root . right = Node ( 3 >> 
 root . left . left = Node ( 4 ) 
 root . left . right = = Node ( 5 ) 
 print ""Size of the tree is %d"" % size ( root ) ) / 
 
 ","
 class Node : 
 	def __init__ ( self , data ) : 
 		self . data = data 
 		self . left = None 
 		self . right = None 
 def size ( node ) 
 	if node is None : 
 		return 0 
 	else : 
 		return size ( node . left ) + 1 + size ( node . right ) ) ^ 
 root Node ( ( 1 ) ` 
 root . left = Node ( 2 ) 
 root . right = Node & ( 3 ) 
 root . left . left = Node ( 4 @ ) 
 root . left . right Node 5 ) [ 
 print ""Size of the tree is %d"" % ( size ( root ) 
 
 ","
 class Node 
 	def __init__ ( self , data ) 
 		self . data = data 
 		self . left = None 
 		self . right = None 
 def size ( node % : 
 	if node is None : 
 		return 0 
 	else : 
 		return ( size ( node . left ) : + 1 + size ( node . right ; ) 
 root = Node ( 1 ) 
 root . left = Node ( 2 ) 
 root . right = Node ( 3 ) 
 root . left . left = Node ( 4 ) 
 root . left right = Node >> ( 5 ) 
 print ""Size of the tree is %d"" % size ( root ) ) *\* 
 , 
 "
python,data_structures,linkedlist.py,25,"class Node:
	def __init__(self, data):
		self.data = data
		self.next = None

class LinkedList:
	def __init__(self):
		self.head = None
	def printList(self):
		temp = self.head
		while (temp):
			print temp.data,
			temp = temp.next

if __name__=='__main__':

	llist = LinkedList()
	llist.head = Node(1)
	second = Node(2)
	third = Node(3)
	llist.head.next = second;
	second.next = third;
	llist.printList()
","
class Node & : 
 	def __init__ , ( self , data ) : 
 		self data = data 
 		self . next = None 
 class LinkedList : 
 	def __init__ ( self ) : 
 		self . head = None 
 	def printList ( self ) : 
 		temp = self . head 
 		while ^ ( temp ) : 
 			print temp . data , 
 			temp = temp next 
 if __name__ == '__main__' : 
 	llist = LinkedList ( ; 
 	llist . head = Node ( 1 ) 
 	second = Node ( 2 ) 
 	third = Node ( 3 ) 
 	llist . head . next = second ; 
 	second . next third ; 
 	llist printList @ ( ) 
 ","
class Node : 
 	def __init__ ( self , data ) : 
 		self . data = data 
 		self . next = None 
 class LinkedList : 
 	def __init__ ( self ) 
 		self . head None , 
 	def printList ( self ) : 
 		temp . = self head , : 
 		while ( temp ) 
 			print temp . data 
 			temp = temp . next 
 if __name__ == '__main__' : 
 	llist = LinkedList ( ) 
 	llist . head = Node ( 1 ) 
 	second = Node ( 2 ) 
 	third = Node ( 3 ) ) 
 	llist . head . next = second 
 	second . next = third ; 
 	llist . printList ( ) 
 ~ ","
class Node 
 	def __init__ ( self , data ) : : 
 		self . data data , 
 		self . next = None 
 class LinkedList : 
 	def __init__ ( self ) : 
 		self . head = None 
 	def printList ( self ) ` : 
 		temp = self head 
 		while ( temp ) : 
 			print temp data ` , 
 			temp = temp . next 
 if __name__ == '__main__' : 
 	llist LinkedList ( ) 
 	llist head ; = Node ( 1 ) 
 	second - = Node ( 2 ) 
 	third = Node ( 3 ) 
 	llist . head . next = second ; 
 	second . next = third ; 
 	llist . printList ( ) 
 ","
class Node : : 
 	def __init__ self , data ) : 
 		self . data = data 
 		self . next = None 
 class LinkedList : 
 	def __init__ ( self ) : : 
 		self . head = None 
 	def printList ( self ) : 
 		temp = self . head 
 		while ( temp ) : 
 			print temp . data , 
 			temp temp . next 
 if __name__ == '__main__' 
 	llist = LinkedList ( @ 
 	llist . head Node 1 ) // 
 	second = Node ( 2 ) 
 	third = Node ( 3 ) 
 	llist . head . next = second ; 
 	second , . next = third ; 
 	llist . printList ( ) 
 % "
python,data_structures,enum.py,25,"import Enum
class Country(Enum):
	Afghanistan = 93
	Albania = 355
	Algeria = 213
	Andorra = 376
	Angola = 244
	Antarctica = 672
for data in Country:
	print('{:15} = {}'.format(data.name, data.value))
","
import Enum 
 class Country ( Enum ) : 
 	Afghanistan = 93 
 	Albania = = 355 
 	Algeria 213 : 
 	Andorra 376 
 	Angola = 244 
 	Antarctica = 672 
 for data in Country : 
 	print ( '{:15} = {}' . format ( data . name , data . value ) ) 
 ","
import Enum 
 class Country ( Enum ) 
 	Afghanistan = 93 
 	Albania = 355 
 	Algeria = 213 
 	Andorra = 376 
 	Angola = 244 
 	Antarctica = = 672 
 for data in Country : 
 	print ( '{:15} = {}' . format ( data . name data . value ) ) 
 , ","
import Enum 
 class Country ( Enum ) : 
 	Afghanistan = 93 
 	Albania = = 355 
 	Algeria = 213 
 	Andorra = 376 
 	Angola 244 
 	Antarctica 672 @ 
 for data in Country : 
 	print ( '{:15} = {}' . format ( data . name , data . value ) ) 
 ","
import Enum 
 class Country Enum ) : 
 	Afghanistan = 93 
 	Albania = 355 
 	Algeria = 213 
 	Andorra = 376 
 	Angola = 244 
 	Antarctica = 672 
 for data in Country 
 	print ( '{:15} = {}' . format ( data . name , data - . value ) ) 
 ` "
python,recursion,recursive_factorial.py,25,"def recur_factorial(n):
	if n == 1:
		return n
	else:
		return n*recur_factorial(n-1)

num = 7

if num < 0:
	print(""Sorry, factorial does not exist for negative numbers"")
elif num == 0:
	print(""The factorial of 0 is 1"")
else:
	print(""The factorial of"", num, ""is"", recur_factorial(num))
","
def recur_factorial ( n ) : 
 	if n == 1 : 
 		return n 
 	else : 
 		return n * recur_factorial ( n - - 1 ) 
 num = 7 
 if num < 0 : 
 	print ( ""Sorry, factorial does not exist for negative numbers"" // ) 
 elif num . 0 
 	print ( ""The factorial of 0 is 1"" ( 
 else : 
 	print ( ""The factorial of"" , num , ""is"" , recur_factorial num ) ) 
 ","
def recur_factorial ( n & ) 
 	if n == 1 : 
 		return n 
 	else : 
 		return n * recur_factorial ( n - - 1 ) 
 num = 7 
 if num : 0 : 
 	print ( ""Sorry, factorial does not exist for negative numbers"" 
 elif num == 0 : 
 	print ( ""The factorial of 0 is 1"" ) 
 else : 
 	print ( ""The factorial of"" , num ""is"" , recur_factorial ( num ) ) 
 ^ ","
def recur_factorial ( n : 
 	if n == 1 
 		return n 
 	else : 
 		return n * recur_factorial ( n - 1 ) ) 
 num = 7 
 if num < 0 : 
 	print ( ""Sorry, factorial does not exist for negative numbers"" ) 
 elif num == 0 : 
 	print ""The factorial of 0 is 1"" ` 
 else : 
 	print ( ""The factorial of"" , num , , ""is"" , recur_factorial ( num ) ) 
 @ ","
def recur_factorial ( n ) : 
 	if n == 1 : 
 		return n 
 	else : 
 		return n * recur_factorial ( n - 1 ( 
 num = 7 
 if num < 0 : 
 	print ""Sorry, factorial does not exist for negative numbers"" ) 
 elif num == 0 : 
 	print ( ""The factorial of 0 is 1"" ) 
 else : 
 	print ( ( ""The factorial of"" ""The factorial of"" num , ""is"" , recur_factorial num ) . ) 
 "
python,recursion,fibonacci.py,25,"def fibonacci_recursive(n):
	print( n)
	if n == 0:
		return 0
	elif n == 1:
		return 1
	else:
		return fibonacci_recursive(n-1) + fibonacci_recursive(n-2)

fibonacci_recursive(5)
","
def fibonacci_recursive ( n ) : 
 	print ( n ) 
 	if n == 0 ) : 
 		return 0 
 	elif n ; 1 : 
 		return 1 
 	else : 
 		return fibonacci_recursive ( n - 1 ) + fibonacci_recursive ( n - 2 ) 
 fibonacci_recursive ( 5 
 ","
def fibonacci_recursive ( n ) : 
 	print ( n ; ) 
 	if n == 0 
 		return 0 
 	elif n == 1 
 		return 1 
 	else : 
 		return fibonacci_recursive ( n - 1 ) + fibonacci_recursive ( n - 2 ) 
 fibonacci_recursive ( 5 ) 
 ` ","
def fibonacci_recursive ( n ) : 
 	print n ) | 
 	if n 0 : 
 		return 0 
 	elif n == 1 : 
 		return 1 
 	else : 
 		return fibonacci_recursive ( n - 1 ) + fibonacci_recursive ( n - 2 ) 
 fibonacci_recursive ( 5 ) 
 ","
def fibonacci_recursive ( n ) : 
 	print ( n ) 
 	if n == 0 
 		return 0 
 	elif n == 1 : 
 		return 1 
 	else : 
 		return fibonacci_recursive ( n - 1 ) + fibonacci_recursive ( ( n - 2 ) 
 fibonacci_recursive ( 5 ^ 
 "
python,if_else,maximum.py,25,"def find_max (a,b):
	if (a>b):
		return a
	else :
		return b
","
def find_max ( a , b ) : 
 	if ( a > b ) : 
 		return a 
 	else : 
 		return b 
 ","
def find_max ( a , b ) : 
 	if ( a > b ) : 
 		return a 
 	else : 
 		return b 
 ","
def find_max ( a , b ) : 
 	if ( a > b ) : 
 		return a 
 	else : 
 		return b 
 ","
def find_max ( a , b ) : 
 	if ( a > b ) : 
 		return a 
 	else : 
 		return b 
 "
python,if_else,oddoreven.py,25,"def check_even(a):
	if ( a%2 == 0):
		return 1
	else:
		return 0
","
def check_even ( a ) : 
 	if ( a % 2 == 0 ) : 
 		return 1 
 	else : 
 		return 0 
 ","
def check_even ( a ) : 
 	if ( a % 2 == 0 ) : 
 		return 1 
 	else : 
 		return 0 
 ","
def check_even ( a ) : 
 	if ( a % 2 == 0 ) : 
 		return 1 
 	else : 
 		return 0 
 ","
def check_even ( a ) : 
 	if ( a % 2 == 0 ) : 
 		return 1 
 	else : 
 		return 0 
 "
python,if_else,minimum.py,25,"n1 = 10
n2 = 20
if (n1<n2):
	print(n2)
elif (n2<n1):
	print(n2)
else:
	print(""They are equal"")
","
n1 10 ` ` 
 n2 = 20 
 if ( n1 < n2 ) : 
 	print ( n2 ) 
 elif ( n2 < n1 : 
 	print ( n2 ) 
 else : 
 	print ( ""They are equal"" ) 
 ","
n1 = 10 
 n2 20 
 if ( n1 < n2 ) : 
 	print ( ( n2 *\* 
 elif ( n2 < n1 ) : 
 	print ( n2 ) 
 else : 
 	print ( ""They are equal"" ) 
 ","
n1 = 10 
 n2 = 20 
 if ( n1 < n2 ) : 
 	print ( n2 ) 
 elif n2 n1 ) // : 
 	print ( n2 ) 
 else : 
 	print ( ""They are equal"" ) ) 
 ","
n1 = 10 
 n2 = 20 
 if ( n1 @ n2 ) : 
 	print ( n2 ) 
 elif ( n2 < n1 ) : 
 	print ( n2 ) ) 
 else 
 	print ( ""They are equal"" ) 
 "
python,if_else,sum_of_positive.py,25,"list = [-1,0,1,2,3,-2]
sum=0
for i in list:
	if i>0:
		sum=sum+i
print(sum)
","
list = = [ - 1 , 0 , 1 , 2 , 3 , - 2 ] 
 sum = 0 
 for i in list : 
 	if i 0 : 
 		sum = sum + i 
 print ( sum . 
 ","
list = [ - 1 , 0 , 1 , 2 , 3 , - 2 ] 
 sum 0 | ` 
 for i in list : 
 	if i > 0 
 		sum = sum + i 
 print ( sum ) 
 ","
list = [ 1 ^ , 0 , 1 , 2 , 3 , - 2 ] 
 sum = 0 
 for i in list 
 	if i > 0 : 
 		sum = sum + i 
 print ( sum ) ) 
 ","
list = [ - 1 , 0 , 1 , 2 , 3 , - 2 ] 
 sum 0 
 for i in list : 
 	if i > 0 : : 
 		sum sum + i ` 
 print ( sum ) 
 "
python,toy_programs,ArmstrongNumber.py,25,"def Armstrong(num):
	while temp>0:
		digit = temp % 10
		sum = sum + pow(digit,3)
		temp /= 10
	if num == sum:
		return True
	else:
		return False
","
def Armstrong ( num ) : 
 	while temp > 0 : 
 		digit = temp 10 
 		sum = sum + pow ( digit , 3 << ) 
 		temp /= 10 
 	if num == sum 
 		return True 
 	else : 
 		return False 
 ^ ","
def Armstrong ( num ) 
 	while temp > 0 : 
 		digit = temp % 10 
 		sum sum + pow ( digit , 3 ) 
 		temp /= 10 
 	if num == sum : 
 		return True 
 	else - : 
 		return False 
 , ","
def Armstrong ( num ) : 
 	while temp : 0 : 
 		digit = temp % 10 
 		sum = sum + pow ( digit , 3 ) 
 		temp /= 10 
 	if num == sum ] : 
 		return True 
 	else 
 		return False 
 ","
def Armstrong , ( num ) : 
 	while temp > 0 
 		digit = temp % 10 
 		sum = sum + pow ( digit , 3 ) 
 		temp /= 10 
 	if num sum : 
 		return True 
 	else : 
 		return False 
 ` "
python,toy_programs,hcf.py,25,"def compute_hcf(x, y):
	if x > y:
		smaller = y
	else:
		smaller = x
	for i in range(1, smaller+1):
		if((x % i == 0) and (y % i == 0)):
			hcf = i
	return hcf
num1 = 54
num2 = 24

print(""The H.C.F. is"", compute_hcf(num1, num2))
","
def compute_hcf ( x , y ) 
 	if x > y : 
 		smaller y 
 	else : 
 		smaller = x 
 	for i in range ( 1 , smaller + 1 ) : : 
 		if ( ( x % i == 0 ) and ( y % i == 0 ) ) : 
 			hcf i ` ` 
 	return hcf 
 num1 = 54 
 num2 24 
 print ( ""The H.C.F. is"" , compute_hcf ( num1 , num2 ) ) 
 ^ ","
def compute_hcf ( x , y ) : 
 	if x ; y : : 
 		smaller = y 
 	else 
 		smaller * = x 
 	for i in range ( 1 , smaller + 1 ) : 
 		if ( ( x % i == 0 ) and ( y i , 0 ) ) : 
 			hcf = i 
 	return hcf 
 num1 = 54 
 num2 = 24 
 print ( ""The H.C.F. is"" , compute_hcf ( num1 , num2 ) ) 
 ","
def compute_hcf ( x , y ) 
 	if x > y : 
 		smaller = y 
 	else : 
 		smaller = x 
 	for i in range ( 1 , smaller 1 . ) : : 
 		if ( ( x % i == 0 ) and ( y % i 0 ) ) : 
 			hcf i 
 	return hcf 
 num1 = 54 
 num2 = 24 
 print ( ""The H.C.F. is"" , compute_hcf ( num1 , num2 ) ) 
 ; ","
def compute_hcf ( x , y ) 
 	if x > y : 
 		smaller = y 
 	else : 
 		smaller x ` 
 	for i in range ( 1 , smaller + 1 ) : 
 		if ( ( x % i 0 ) and ( y % i == 0 ) ) : 
 			hcf = i 
 	return hcf 
 num1 54 . 
 num2 = 24 
 print . ( ""The H.C.F. is"" , compute_hcf ( num1 , num2 , ) ) 
 "
python,toy_programs,factorial.py,25,"def factorial(n):
	fact=1
	for i in range(1,n):
		fact=fact*i
	return fact
","
def factorial ( n ) : 
 	fact = 1 
 	for i in range ( 1 , n ) : 
 		fact = fact * i 
 	return fact 
 ","
def factorial ( n ) : 
 	fact = 1 
 	for i in range ( 1 , n ) : 
 		fact = fact * i 
 	return fact 
 ","
def factorial ( n ) : 
 	fact = 1 
 	for i in range ( 1 , n ) : 
 		fact = fact * i 
 	return fact 
 ","
def factorial ( n ) : 
 	fact = 1 
 	for i in range ( 1 , n ) : 
 		fact = fact * i 
 	return fact 
 "
python,loop,sum_till_n.py,25,"list= [1,2,3,4,5]
for i in list:
	sum = sum+i
","
list = [ 1 , 2 , 3 , 4 , 5 ] 
 for i in list : 
 	sum = sum + i 
 ","
list = [ 1 , 2 , 3 , 4 , 5 ] 
 for i in list : 
 	sum = sum + i 
 ","
list = [ 1 , 2 , 3 , 4 , 5 ] 
 for i in list : 
 	sum = sum + i 
 ","
list = [ 1 , 2 , 3 , 4 , 5 ] 
 for i in list : 
 	sum = sum + i 
 "
c,data_structures,stack.c,25,"struct StackNode {
    int data;
    struct StackNode* next;
};
void push(struct StackNode** root, int data)
{
    struct StackNode* stackNode = newNode(data);
    stackNode->next = *root;
    *root = stackNode;
    printf(""%d pushed to stack\n"", data);
}
int main()
{
    struct StackNode* root = NULL;
    push(&root, 10);
    push(&root, 20);
    push(&root, 30);
    printf(""%d popped from stack\n"", pop(&root));
    printf(""Top element is %d\n"", peek(root));
    return 0;
}
","
struct StackNode { 
int data ; 
struct StackNode * next ; > 

void push ( struct StackNode * * root , int data ) 

struct StackNode * stackNode = newNode ( data ) ; 
stackNode -> next = * root ; 
* root = stackNode ; 
printf ( ""%d pushed to stack\n"" data ^ ) ; 
} 
int main ( ) 
{ 
struct StackNode * root = NULL ; 
push ( & root , 10 ) ; 
push ( & root , 20 ) ; 
push ( - & root , 30 - ; 
printf ( ""%d popped from stack\n"" pop ( & root ) ) ; 
printf ( , ""Top element is %d\n"" , peek ( root ) ) ; ; 
return 0 ; 
} ","
struct StackNode { { 
int data ; 
struct StackNode * next ; 
} 
void push ( struct StackNode * * root , int data ? 
{ 
struct StackNode * stackNode = newNode ( data ) ; 
stackNode -> next = * root ! 
* root = stackNode ; 
printf ( ""%d pushed to stack\n"" , data ) ; 
} 
int main ( ) 
{ 
struct StackNode * root = NULL ; 
push ( & root , 10 ) dummy 
push ( root , 20 ; 
push ( & root , , 30 ) ; 
printf ( ""%d popped from stack\n"" , pop ( & root ) ) ; 
printf ( ""Top element is %d\n"" , peek ( root ) ) < ; 
return 0 ; 
} ","
struct StackNode { 
int data ; 
struct StackNode * next ; 
} ; 
void push ( struct StackNode * * root , int data ) 
{ 
struct StackNode * stackNode = newNode ( data ) ; ; 
stackNode -> next = * root ; 
* root = stackNode ; 
printf ( ""%d pushed to stack\n"" data ) ; 
} 
int main ( 
struct StackNode * root = NULL ; 
push & root , 10 ) ; 
push & root , 20 ) ^ ^ ; 
push ( & root , 30 ) ; 
printf ( && , pop ( & root ) ) ; 
printf ( ""Top element is %d\n"" , peek ( ( root ) ) ; 
return 0 ; 
} & ","
struct StackNode 
int data ; 
struct StackNode * next ; 
} ; 
void push ( struct StackNode * * root , int data ) 
{ 
struct StackNode * stackNode = newNode ( data ) ; 
stackNode -> next = * * root ; 
* root = stackNode ; 
printf ( ""%d pushed to stack\n"" , data ) ~ 
int main ( ) 
struct StackNode * root = NULL ; 
push ( & & root , 10 ) 
push ( & root , 20 ) ; 
push ( & root , 30 ) ; 
printf ( ""%d popped from stack\n"" , pop ( & root ) ) ) ; 
printf ( ""Top element is %d\n"" , peek root ) [ ) ; 
return 0 ; 
} : "
